question_id,dataset,latency_total,latency_decomposer,latency_retriever,latency_reasoner,latency_critic
695d5d160bdc11eba7f7acde48001122,2wikimultihopqa,1.3707952999993722,0.0,0.0,0.0,0.0
d8de3d3d088411ebbd6dac1f6bf848b6,2wikimultihopqa,1.9574542000009387,0.0,0.0,0.0,0.0
dc53832a0bd911eba7f7acde48001122,2wikimultihopqa,0.7277371999989555,0.0,0.0,0.0,0.0
05a2dec4088811ebbd6eac1f6bf848b6,2wikimultihopqa,0.726832899999863,0.0,0.0,0.0,0.0
4ed23bf80bda11eba7f7acde48001122,2wikimultihopqa,1.0943845000001602,0.0,0.0,0.0,0.0
d0a0a43c0bdd11eba7f7acde48001122,2wikimultihopqa,1.7159274999994523,0.0,0.0,0.0,0.0
f8378b9e08ab11ebbd82ac1f6bf848b6,2wikimultihopqa,0.6696538999985933,0.0,0.0,0.0,0.0
fc04494a0baf11ebab90acde48001122,2wikimultihopqa,10.87308380000104,0.0,0.0,0.0,0.0
84b56dcc0bd911eba7f7acde48001122,2wikimultihopqa,1.1032770999991044,0.0,0.0,0.0,0.0
47bafeb40bde11eba7f7acde48001122,2wikimultihopqa,1.7995976000001974,0.0,0.0,0.0,0.0
c0007a7a0bd911eba7f7acde48001122,2wikimultihopqa,0.8550934000013513,0.0,0.0,0.0,0.0
90934fd908dc11ebbd9cac1f6bf848b6,2wikimultihopqa,2.141212099999393,0.0,0.0,0.0,0.0
8d18786e086a11ebbd5fac1f6bf848b6,2wikimultihopqa,6.406026900000143,0.0,0.0,0.0,0.0
e28d440408ca11ebbd92ac1f6bf848b6,2wikimultihopqa,1.3846516999983578,0.0,0.0,0.0,0.0
e1ae74be0bda11eba7f7acde48001122,2wikimultihopqa,0.9288608999995631,0.0,0.0,0.0,0.0
a5e94ab0086711ebbd5eac1f6bf848b6,2wikimultihopqa,0.6371083000012732,0.0,0.0,0.0,0.0
9509d38c0bdb11eba7f7acde48001122,2wikimultihopqa,1.9527904000005947,0.0,0.0,0.0,0.0
cecadcce0bdb11eba7f7acde48001122,2wikimultihopqa,0.6378666999989946,0.0,0.0,0.0,0.0
d667e18f08d911ebbd9cac1f6bf848b6,2wikimultihopqa,3.0083092999993823,0.0,0.0,0.0,0.0
64efc0e908b211ebbd85ac1f6bf848b6,2wikimultihopqa,0.6115006999989419,0.0,0.0,0.0,0.0
4c6a905e088311ebbd6dac1f6bf848b6,2wikimultihopqa,3.379656699999032,0.0,0.0,0.0,0.0
96beb0b3086111ebbd5dac1f6bf848b6,2wikimultihopqa,0.6188473000001977,0.0,0.0,0.0,0.0
098d51b20bdb11eba7f7acde48001122,2wikimultihopqa,9.877428100000543,0.0,0.0,0.0,0.0
6b58975d08df11ebbda0ac1f6bf848b6,2wikimultihopqa,0.863224499998978,0.0,0.0,0.0,0.0
f34d188608cb11ebbd93ac1f6bf848b6,2wikimultihopqa,0.6301751000009972,0.0,0.0,0.0,0.0
0788eaa40bde11eba7f7acde48001122,2wikimultihopqa,1.1935156999988976,0.0,0.0,0.0,0.0
3f4a39800bb011ebab90acde48001122,2wikimultihopqa,6.226812599999903,0.0,0.0,0.0,0.0
27bdf22b08d111ebbd95ac1f6bf848b6,2wikimultihopqa,0.7896567999996478,0.0,0.0,0.0,0.0
7d8c2e1808dd11ebbd9dac1f6bf848b6,2wikimultihopqa,1.3066560999996,0.0,0.0,0.0,0.0
9d482cae0bdd11eba7f7acde48001122,2wikimultihopqa,0.7178772000006575,0.0,0.0,0.0,0.0
ab69635e089811ebbd77ac1f6bf848b6,2wikimultihopqa,1.1754963000003045,0.0,0.0,0.0,0.0
252632880bde11eba7f7acde48001122,2wikimultihopqa,0.7860805000000255,0.0,0.0,0.0,0.0
f52b28400bdd11eba7f7acde48001122,2wikimultihopqa,0.6855722000000242,0.0,0.0,0.0,0.0
2eb7969109b111ebbdb0ac1f6bf848b6,2wikimultihopqa,4.533864400000311,0.0,0.0,0.0,0.0
656cfe0a0bdc11eba7f7acde48001122,2wikimultihopqa,2.288902499998585,0.0,0.0,0.0,0.0
90c88e1a0bdd11eba7f7acde48001122,2wikimultihopqa,0.8178984999995009,0.0,0.0,0.0,0.0
e7393616094b11ebbdaeac1f6bf848b6,2wikimultihopqa,0.7086701000007452,0.0,0.0,0.0,0.0
945447800bd911eba7f7acde48001122,2wikimultihopqa,7.44950549999885,0.0,0.0,0.0,0.0
327d00420bde11eba7f7acde48001122,2wikimultihopqa,0.9113695999985794,0.0,0.0,0.0,0.0
1eeb91060bde11eba7f7acde48001122,2wikimultihopqa,3.3572421000008035,0.0,0.0,0.0,0.0
e5bc717c0bdb11eba7f7acde48001122,2wikimultihopqa,0.9607641999991756,0.0,0.0,0.0,0.0
c26c16b5086611ebbd5eac1f6bf848b6,2wikimultihopqa,0.7433325000001787,0.0,0.0,0.0,0.0
fc3eadb408cc11ebbd93ac1f6bf848b6,2wikimultihopqa,1.320565699999861,0.0,0.0,0.0,0.0
d318fb3c089111ebbd73ac1f6bf848b6,2wikimultihopqa,2.2196850000000268,0.0,0.0,0.0,0.0
333f458a0bde11eba7f7acde48001122,2wikimultihopqa,0.8670722000006208,0.0,0.0,0.0,0.0
0fb43d6a0bdd11eba7f7acde48001122,2wikimultihopqa,2.617614799999501,0.0,0.0,0.0,0.0
688ac4d40bda11eba7f7acde48001122,2wikimultihopqa,0.7620915999996214,0.0,0.0,0.0,0.0
b0a03b3208a111ebbd79ac1f6bf848b6,2wikimultihopqa,1.646586799999568,0.0,0.0,0.0,0.0
8c273c580bdd11eba7f7acde48001122,2wikimultihopqa,2.7775400999998965,0.0,0.0,0.0,0.0
ba68804e08fa11ebbdacac1f6bf848b6,2wikimultihopqa,0.6934930999996141,0.0,0.0,0.0,0.0
350ec8b80bde11eba7f7acde48001122,2wikimultihopqa,0.6545708000012382,0.0,0.0,0.0,0.0
ce5bfc90086c11ebbd61ac1f6bf848b6,2wikimultihopqa,2.845808500000203,0.0,0.0,0.0,0.0
a022d8580bdc11eba7f7acde48001122,2wikimultihopqa,1.7947979000000487,0.0,0.0,0.0,0.0
a982d4940bdb11eba7f7acde48001122,2wikimultihopqa,2.0821095000010246,0.0,0.0,0.0,0.0
3e6de09c0bd911eba7f7acde48001122,2wikimultihopqa,0.9654704000004131,0.0,0.0,0.0,0.0
3def863e0bde11eba7f7acde48001122,2wikimultihopqa,0.7013119000002916,0.0,0.0,0.0,0.0
bd6f350408d311ebbd96ac1f6bf848b6,2wikimultihopqa,1.4127789000012854,0.0,0.0,0.0,0.0
534fbfd00bd911eba7f7acde48001122,2wikimultihopqa,0.6673188000004302,0.0,0.0,0.0,0.0
dbf41c00086911ebbd5fac1f6bf848b6,2wikimultihopqa,0.7076345999994373,0.0,0.0,0.0,0.0
654dbe680bb011ebab90acde48001122,2wikimultihopqa,0.6942985000005137,0.0,0.0,0.0,0.0
f058bf080bdd11eba7f7acde48001122,2wikimultihopqa,3.4608492999996088,0.0,0.0,0.0,0.0
5aafa7d60bde11eba7f7acde48001122,2wikimultihopqa,7.154888299999584,0.0,0.0,0.0,0.0
e4a24a6e0bdb11eba7f7acde48001122,2wikimultihopqa,3.819549599998936,0.0,0.0,0.0,0.0
887aebd60bb011ebab90acde48001122,2wikimultihopqa,1.0790414000002784,0.0,0.0,0.0,0.0
4b72962a086e11ebbd62ac1f6bf848b6,2wikimultihopqa,0.6853532000004634,0.0,0.0,0.0,0.0
897586180bb011ebab90acde48001122,2wikimultihopqa,4.03033090000099,0.0,0.0,0.0,0.0
71e186ce0bdc11eba7f7acde48001122,2wikimultihopqa,0.6147576000003028,0.0,0.0,0.0,0.0
4d2a73fa08c511ebbd8eac1f6bf848b6,2wikimultihopqa,0.8361003999998502,0.0,0.0,0.0,0.0
a88c568a0bdd11eba7f7acde48001122,2wikimultihopqa,0.798963500001264,0.0,0.0,0.0,0.0
ec4d02500bda11eba7f7acde48001122,2wikimultihopqa,0.6824126000010438,0.0,0.0,0.0,0.0
f1ff478c089011ebbd72ac1f6bf848b6,2wikimultihopqa,1.033700099998896,0.0,0.0,0.0,0.0
456aadbc0bd911eba7f7acde48001122,2wikimultihopqa,0.8547768999997061,0.0,0.0,0.0,0.0
bf71fcfd092411ebbdaeac1f6bf848b6,2wikimultihopqa,0.8171583000003011,0.0,0.0,0.0,0.0
83b24bc00bd911eba7f7acde48001122,2wikimultihopqa,0.772981100000834,0.0,0.0,0.0,0.0
048fa24c089711ebbd76ac1f6bf848b6,2wikimultihopqa,4.401483999999982,0.0,0.0,0.0,0.0
14cab6da08f611ebbdaaac1f6bf848b6,2wikimultihopqa,0.5961392000008345,0.0,0.0,0.0,0.0
d7004d5c0bdb11eba7f7acde48001122,2wikimultihopqa,0.7951790999995865,0.0,0.0,0.0,0.0
f944a6ed086b11ebbd60ac1f6bf848b6,2wikimultihopqa,1.2201354000007996,0.0,0.0,0.0,0.0
12d10eb408be11ebbd8aac1f6bf848b6,2wikimultihopqa,11.97208160000082,0.0,0.0,0.0,0.0
7ff5ce48091b11ebbdaeac1f6bf848b6,2wikimultihopqa,0.7181806999997207,0.0,0.0,0.0,0.0
87c2be8908ab11ebbd82ac1f6bf848b6,2wikimultihopqa,1.2058615000005375,0.0,0.0,0.0,0.0
1ebbc9b20bde11eba7f7acde48001122,2wikimultihopqa,0.9932248999994044,0.0,0.0,0.0,0.0
c1bdec7a089c11ebbd78ac1f6bf848b6,2wikimultihopqa,0.8746735999993689,0.0,0.0,0.0,0.0
578a93720bde11eba7f7acde48001122,2wikimultihopqa,0.8847079999995913,0.0,0.0,0.0,0.0
9d9306cc08c511ebbd8fac1f6bf848b6,2wikimultihopqa,0.8137301000006119,0.0,0.0,0.0,0.0
ad8fdd6c08b511ebbd88ac1f6bf848b6,2wikimultihopqa,7.663253200000327,0.0,0.0,0.0,0.0
d77302ce08b711ebbd88ac1f6bf848b6,2wikimultihopqa,0.8450768000002427,0.0,0.0,0.0,0.0
4b827b1e093611ebbdaeac1f6bf848b6,2wikimultihopqa,0.5401077000005898,0.0,0.0,0.0,0.0
90bfa26c0bda11eba7f7acde48001122,2wikimultihopqa,0.8610920000010083,0.0,0.0,0.0,0.0
7f51c24a0bd911eba7f7acde48001122,2wikimultihopqa,0.785419699999693,0.0,0.0,0.0,0.0
0c39da2e085811ebbd5aac1f6bf848b6,2wikimultihopqa,0.7168651000010868,0.0,0.0,0.0,0.0
675bb53e0bdd11eba7f7acde48001122,2wikimultihopqa,1.8938465999999607,0.0,0.0,0.0,0.0
534cb9fe0baf11ebab90acde48001122,2wikimultihopqa,0.909856199999922,0.0,0.0,0.0,0.0
6b6819ee089011ebbd72ac1f6bf848b6,2wikimultihopqa,0.767740600000252,0.0,0.0,0.0,0.0
38da155f087511ebbd67ac1f6bf848b6,2wikimultihopqa,1.9310220000006666,0.0,0.0,0.0,0.0
fc06b4f00baf11ebab90acde48001122,2wikimultihopqa,4.909456800000044,0.0,0.0,0.0,0.0
1bf30a41086611ebbd5eac1f6bf848b6,2wikimultihopqa,0.7976362999997946,0.0,0.0,0.0,0.0
4b9580400bde11eba7f7acde48001122,2wikimultihopqa,0.9143347000008362,0.0,0.0,0.0,0.0
4cc4963c0bb011ebab90acde48001122,2wikimultihopqa,1.1314806999998837,0.0,0.0,0.0,0.0
0d836ca60baf11ebab90acde48001122,2wikimultihopqa,0.8355652999998711,0.0,0.0,0.0,0.0
13e659380bdb11eba7f7acde48001122,2wikimultihopqa,0.6710710999996081,0.0,0.0,0.0,0.0
b5f30a800bdd11eba7f7acde48001122,2wikimultihopqa,0.7528883000013593,0.0,0.0,0.0,0.0
7412a35808e211ebbda4ac1f6bf848b6,2wikimultihopqa,1.638545100000556,0.0,0.0,0.0,0.0
43d7f2180baf11ebab90acde48001122,2wikimultihopqa,0.6891875000001164,0.0,0.0,0.0,0.0
6c9b4c03086911ebbd5eac1f6bf848b6,2wikimultihopqa,0.9213846000002377,0.0,0.0,0.0,0.0
4b00867a0bde11eba7f7acde48001122,2wikimultihopqa,0.8231832999990729,0.0,0.0,0.0,0.0
cbf9a62c091e11ebbdaeac1f6bf848b6,2wikimultihopqa,3.4001805999996577,0.0,0.0,0.0,0.0
bac25d8308a311ebbd7cac1f6bf848b6,2wikimultihopqa,3.251245600000402,0.0,0.0,0.0,0.0
8f3eb43e0bdd11eba7f7acde48001122,2wikimultihopqa,2.6503426999988733,0.0,0.0,0.0,0.0
db0ea97a0bdb11eba7f7acde48001122,2wikimultihopqa,0.6678933000002871,0.0,0.0,0.0,0.0
20d3483c08c111ebbd8bac1f6bf848b6,2wikimultihopqa,0.8211197000000539,0.0,0.0,0.0,0.0
a5e432ea0bdd11eba7f7acde48001122,2wikimultihopqa,0.8249253000012686,0.0,0.0,0.0,0.0
71fa574f086711ebbd5eac1f6bf848b6,2wikimultihopqa,0.9517289000013989,0.0,0.0,0.0,0.0
77ebb3b80bdd11eba7f7acde48001122,2wikimultihopqa,0.724589699999342,0.0,0.0,0.0,0.0
6cde7600085f11ebbd5cac1f6bf848b6,2wikimultihopqa,0.7063391000010597,0.0,0.0,0.0,0.0
3803e25f08d411ebbd96ac1f6bf848b6,2wikimultihopqa,0.7498369999993884,0.0,0.0,0.0,0.0
b735f25e0bdd11eba7f7acde48001122,2wikimultihopqa,0.8936628999999812,0.0,0.0,0.0,0.0
5640f5f8097c11ebbdb0ac1f6bf848b6,2wikimultihopqa,0.6042439000011655,0.0,0.0,0.0,0.0
ab42b5c0085111ebbd58ac1f6bf848b6,2wikimultihopqa,1.1444382999998197,0.0,0.0,0.0,0.0
1b6d38ef08fb11ebbdacac1f6bf848b6,2wikimultihopqa,5.488184300000285,0.0,0.0,0.0,0.0
a05fbe7e08c311ebbd8dac1f6bf848b6,2wikimultihopqa,1.1649756999995589,0.0,0.0,0.0,0.0
d9c989f20bdd11eba7f7acde48001122,2wikimultihopqa,1.099296599999434,0.0,0.0,0.0,0.0
a28699ae0bdc11eba7f7acde48001122,2wikimultihopqa,0.5792322999986936,0.0,0.0,0.0,0.0
2237c12d085711ebbd59ac1f6bf848b6,2wikimultihopqa,1.665040099998805,0.0,0.0,0.0,0.0
48137be00baf11ebab90acde48001122,2wikimultihopqa,0.8883796999998594,0.0,0.0,0.0,0.0
2dc2b2fe0bde11eba7f7acde48001122,2wikimultihopqa,18.184168699999645,0.0,0.0,0.0,0.0
bb8e4d040bda11eba7f7acde48001122,2wikimultihopqa,0.9876731000003929,0.0,0.0,0.0,0.0
f742206e0bda11eba7f7acde48001122,2wikimultihopqa,0.766321600000083,0.0,0.0,0.0,0.0
4e0814b20bdb11eba7f7acde48001122,2wikimultihopqa,0.7130754000008892,0.0,0.0,0.0,0.0
44268f9c0bda11eba7f7acde48001122,2wikimultihopqa,0.6004446000006283,0.0,0.0,0.0,0.0
0290cd840baf11ebab90acde48001122,2wikimultihopqa,1.0301622999995743,0.0,0.0,0.0,0.0
d23341a60bdd11eba7f7acde48001122,2wikimultihopqa,1.1030165000011039,0.0,0.0,0.0,0.0
8beb115a0bd911eba7f7acde48001122,2wikimultihopqa,0.7105169000005844,0.0,0.0,0.0,0.0
171c55960bde11eba7f7acde48001122,2wikimultihopqa,1.06376999999884,0.0,0.0,0.0,0.0
ef2bc7a60bdd11eba7f7acde48001122,2wikimultihopqa,0.7630656999990606,0.0,0.0,0.0,0.0
5d0e755c0bde11eba7f7acde48001122,2wikimultihopqa,0.9577676999997493,0.0,0.0,0.0,0.0
58efdbc20bda11eba7f7acde48001122,2wikimultihopqa,0.7500170000002981,0.0,0.0,0.0,0.0
1460b7ac0bde11eba7f7acde48001122,2wikimultihopqa,2.676884799999243,0.0,0.0,0.0,0.0
482773fc0baf11ebab90acde48001122,2wikimultihopqa,0.9487203000007867,0.0,0.0,0.0,0.0
3b217d08088d11ebbd70ac1f6bf848b6,2wikimultihopqa,1.1507598999996844,0.0,0.0,0.0,0.0
d277d83e0bdd11eba7f7acde48001122,2wikimultihopqa,2.1855581999989226,0.0,0.0,0.0,0.0
90fdcd120bda11eba7f7acde48001122,2wikimultihopqa,0.616573100000096,0.0,0.0,0.0,0.0
e6bc400208d911ebbd9cac1f6bf848b6,2wikimultihopqa,1.1404461000001902,0.0,0.0,0.0,0.0
3c3a9ebe0bde11eba7f7acde48001122,2wikimultihopqa,0.9624184000003879,0.0,0.0,0.0,0.0
6590ada60bdb11eba7f7acde48001122,2wikimultihopqa,0.8278763000016625,0.0,0.0,0.0,0.0
b66d42be0bdd11eba7f7acde48001122,2wikimultihopqa,0.8419498000002932,0.0,0.0,0.0,0.0
7fcdac2e0bda11eba7f7acde48001122,2wikimultihopqa,0.5489496999998664,0.0,0.0,0.0,0.0
01eb3b100bde11eba7f7acde48001122,2wikimultihopqa,0.898700400000962,0.0,0.0,0.0,0.0
c1f50af208b711ebbd88ac1f6bf848b6,2wikimultihopqa,1.4510353000005125,0.0,0.0,0.0,0.0
f6721c9208fc11ebbdadac1f6bf848b6,2wikimultihopqa,0.8931396000007226,0.0,0.0,0.0,0.0
6399a1260bde11eba7f7acde48001122,2wikimultihopqa,2.8811181999990367,0.0,0.0,0.0,0.0
e64bd34a0bda11eba7f7acde48001122,2wikimultihopqa,0.8952721999994537,0.0,0.0,0.0,0.0
80ae4ab1089011ebbd72ac1f6bf848b6,2wikimultihopqa,0.9947277000010217,0.0,0.0,0.0,0.0
ef87d9180bda11eba7f7acde48001122,2wikimultihopqa,0.8454397999994399,0.0,0.0,0.0,0.0
4ebd4dc608c711ebbd91ac1f6bf848b6,2wikimultihopqa,2.9440858000016306,0.0,0.0,0.0,0.0
17a489a40bdc11eba7f7acde48001122,2wikimultihopqa,0.9464738999995461,0.0,0.0,0.0,0.0
6bccf2a1088c11ebbd6fac1f6bf848b6,2wikimultihopqa,4.291486800000712,0.0,0.0,0.0,0.0
397b2ab60bdb11eba7f7acde48001122,2wikimultihopqa,0.6196971999997913,0.0,0.0,0.0,0.0
5eb334660bdd11eba7f7acde48001122,2wikimultihopqa,0.6355546000013419,0.0,0.0,0.0,0.0
6450154e08e311ebbda4ac1f6bf848b6,2wikimultihopqa,5.067688499999349,0.0,0.0,0.0,0.0
bc29cc49085611ebbd59ac1f6bf848b6,2wikimultihopqa,0.9282589000013104,0.0,0.0,0.0,0.0
d80a4fe408ad11ebbd83ac1f6bf848b6,2wikimultihopqa,0.8674755000010919,0.0,0.0,0.0,0.0
e5c51aa80bda11eba7f7acde48001122,2wikimultihopqa,0.7658356000010826,0.0,0.0,0.0,0.0
615f783008e411ebbda4ac1f6bf848b6,2wikimultihopqa,1.0292533000010735,0.0,0.0,0.0,0.0
f9c02a8c085d11ebbd5cac1f6bf848b6,2wikimultihopqa,0.7921776000002865,0.0,0.0,0.0,0.0
3c0ed8640bda11eba7f7acde48001122,2wikimultihopqa,1.4796480999993946,0.0,0.0,0.0,0.0
d879b26208ad11ebbd83ac1f6bf848b6,2wikimultihopqa,0.916845400000966,0.0,0.0,0.0,0.0
895740ae0bb011ebab90acde48001122,2wikimultihopqa,2.570335599999453,0.0,0.0,0.0,0.0
c9249d980bd911eba7f7acde48001122,2wikimultihopqa,1.0647759999992559,0.0,0.0,0.0,0.0
70d73f1a0bde11eba7f7acde48001122,2wikimultihopqa,0.7324427000003197,0.0,0.0,0.0,0.0
b43d2c2e093a11ebbdaeac1f6bf848b6,2wikimultihopqa,1.4557138999989547,0.0,0.0,0.0,0.0
aff6ed400bdd11eba7f7acde48001122,2wikimultihopqa,3.314095499999894,0.0,0.0,0.0,0.0
6062845a0bde11eba7f7acde48001122,2wikimultihopqa,0.9937835000000632,0.0,0.0,0.0,0.0
038d34e608d211ebbd95ac1f6bf848b6,2wikimultihopqa,2.9255365999997593,0.0,0.0,0.0,0.0
1187c9080bde11eba7f7acde48001122,2wikimultihopqa,0.7078401999988273,0.0,0.0,0.0,0.0
a29726b40bd911eba7f7acde48001122,2wikimultihopqa,0.8651341999993747,0.0,0.0,0.0,0.0
2751a4720bdc11eba7f7acde48001122,2wikimultihopqa,0.949333900000056,0.0,0.0,0.0,0.0
7b61849208f311ebbdaaac1f6bf848b6,2wikimultihopqa,0.763735300000917,0.0,0.0,0.0,0.0
a79d3abe0bdd11eba7f7acde48001122,2wikimultihopqa,0.7319848999995884,0.0,0.0,0.0,0.0
3e5580c00bb011ebab90acde48001122,2wikimultihopqa,0.9058128000015131,0.0,0.0,0.0,0.0
a902a9b8089311ebbd75ac1f6bf848b6,2wikimultihopqa,1.727249400000801,0.0,0.0,0.0,0.0
d81d542a08be11ebbd8aac1f6bf848b6,2wikimultihopqa,2.2350602000005892,0.0,0.0,0.0,0.0
00efceca0bb011ebab90acde48001122,2wikimultihopqa,0.6655819999996311,0.0,0.0,0.0,0.0
71cf03c20bdd11eba7f7acde48001122,2wikimultihopqa,0.6543517999998585,0.0,0.0,0.0,0.0
d83437560bdb11eba7f7acde48001122,2wikimultihopqa,0.8519774000014877,0.0,0.0,0.0,0.0
f1aecdec085f11ebbd5dac1f6bf848b6,2wikimultihopqa,1.5608890000003157,0.0,0.0,0.0,0.0
2b7e05f20bde11eba7f7acde48001122,2wikimultihopqa,0.9323436999984551,0.0,0.0,0.0,0.0
7bc6824408de11ebbd9eac1f6bf848b6,2wikimultihopqa,0.8219030999989627,0.0,0.0,0.0,0.0
4175aadc0bdd11eba7f7acde48001122,2wikimultihopqa,0.7527300999990985,0.0,0.0,0.0,0.0
160ad4e80bde11eba7f7acde48001122,2wikimultihopqa,0.6199046000001545,0.0,0.0,0.0,0.0
6ebe05740bde11eba7f7acde48001122,2wikimultihopqa,0.9634096000008867,0.0,0.0,0.0,0.0
5ff291a80bda11eba7f7acde48001122,2wikimultihopqa,0.8972835000004125,0.0,0.0,0.0,0.0
247c4c6c08d911ebbd9cac1f6bf848b6,2wikimultihopqa,0.8977137000001676,0.0,0.0,0.0,0.0
35f99ea60bde11eba7f7acde48001122,2wikimultihopqa,0.7574913999997079,0.0,0.0,0.0,0.0
bd4bd0fc0bdb11eba7f7acde48001122,2wikimultihopqa,1.1756567999982508,0.0,0.0,0.0,0.0
